paddle_left_x,paddle_left_y,ball_x,ball_y,paddle_right_x,paddle_right_y,frame
0,1,22,2,23,5,13813
0,1,23,2,23,5,13816
0,1,1,3,23,5,13819
0,1,2,3,23,5,13822
0,1,3,3,23,5,13825
0,1,4,3,23,5,13828
0,1,5,3,23,5,13831
0,1,6,3,23,5,13834
0,1,7,3,23,5,13837
0,1,8,3,23,5,13840
0,1,9,3,23,5,13843
0,1,10,3,23,5,13846
0,1,11,3,23,5,13849
0,1,12,3,23,5,13852
0,1,13,3,23,5,13855
0,1,14,3,23,5,13858
0,1,15,3,23,5,13861
0,1,16,3,23,5,13864
0,1,17,3,23,5,13867
0,1,18,3,23,5,13870
0,1,19,3,23,5,13873
0,1,20,3,23,5,13876
0,1,21,3,23,5,13879
0,1,22,3,23,5,13882
0,1,23,3,23,5,13885
0,1,1,4,23,5,13888
0,1,2,4,23,5,13891
0,1,3,4,23,5,13894
0,1,4,4,23,5,13897
0,1,5,4,23,5,13900
0,1,6,4,23,5,13903
0,1,7,4,23,5,13906
0,1,8,4,23,5,13909
0,1,9,4,23,5,13912
0,1,10,4,23,5,13915
0,1,11,4,23,5,13918
0,1,12,4,23,5,13921
0,1,13,4,23,5,13924
0,1,14,4,23,5,13927
0,1,15,4,23,5,13930
0,1,16,4,23,5,13933
0,1,17,4,23,5,13936
0,1,18,4,23,5,13939
0,1,19,4,23,5,13942
0,1,20,4,23,5,13945
0,1,21,4,23,5,13948
0,1,22,4,23,5,13951
0,1,23,4,23,5,13954
0,1,1,5,23,5,13957
0,1,2,5,23,5,13960
0,1,3,5,23,5,13963
0,1,4,5,23,5,13966
0,1,5,5,23,5,13969
0,1,6,5,23,5,13972
0,1,7,5,23,5,13975
0,1,8,5,23,5,13978
0,1,9,5,23,5,13981
0,1,10,5,23,5,13984
0,1,11,5,23,5,13987
0,1,12,5,23,5,13990
0,1,13,5,23,5,13993
0,1,14,5,23,5,13996
0,1,15,5,23,5,13999
0,1,16,5,23,5,14002
0,1,17,5,23,5,14005
0,1,18,5,23,5,14008
0,1,19,5,23,5,14011
0,1,20,5,23,5,14014
0,1,21,5,23,5,14017
0,1,22,5,23,5,14020
0,1,1,6,23,5,14023
0,1,2,6,23,5,14026
0,1,3,6,23,5,14029
0,1,4,6,23,5,14032
0,1,5,6,23,5,14035
0,1,6,6,23,5,14038
0,1,7,6,23,5,14041
0,1,8,6,23,5,14044
0,1,9,6,23,5,14047
0,1,10,6,23,5,14050
0,1,11,6,23,5,14053
0,1,12,6,23,5,14056
0,1,13,6,23,5,14059
0,1,14,6,23,5,14062
0,1,15,6,23,5,14065
0,1,16,6,23,5,14068
0,1,17,6,23,5,14071
0,1,18,6,23,5,14074
0,1,19,6,23,5,14077
0,1,20,6,23,5,14080
0,1,21,6,23,5,14083
0,1,22,6,23,5,14086
0,1,0,7,23,5,14089
0,1,1,7,23,5,14092
0,1,2,7,23,5,14095
0,1,3,7,23,5,14098
0,1,4,7,23,5,14101
0,1,5,7,23,5,14104
0,1,6,7,23,5,14107
0,1,7,7,23,5,14110
0,1,8,7,23,5,14113
0,1,9,7,23,5,14116
0,1,10,7,23,5,14119
0,1,11,7,23,5,14122
0,1,12,7,23,5,14125
0,1,13,7,23,5,14128
0,1,14,7,23,5,14131
0,1,15,7,23,5,14134
0,1,16,7,23,5,14137
0,1,17,7,23,5,14140
0,1,18,7,23,5,14143
0,1,19,7,23,5,14146
0,1,20,7,23,5,14149
0,1,21,7,23,5,14152
0,1,22,7,23,5,14155
0,1,0,8,23,5,14158
0,1,1,8,23,5,14161
0,1,2,8,23,5,14164
0,1,3,8,23,5,14167
0,1,4,8,23,5,14170
0,1,5,8,23,5,14173
0,1,6,8,23,5,14176
0,1,7,8,23,5,14179
0,1,8,8,23,5,14182
0,1,9,8,23,5,14185
0,1,10,8,23,5,14188
0,1,11,8,23,5,14191
0,1,12,8,23,5,14194
0,1,13,8,23,5,14197
0,1,14,8,23,5,14200
0,1,15,8,23,5,14203
0,1,16,8,23,5,14206
0,1,17,8,23,5,14209
0,1,18,8,23,5,14212
0,1,19,8,23,5,14215
0,1,20,8,23,5,14218
0,1,21,8,23,5,14221
0,1,22,8,23,5,14224
0,1,0,9,23,5,14227
0,1,1,9,23,5,14230
0,1,2,9,23,5,14233
0,1,3,9,23,5,14236
0,1,4,9,23,5,14239
0,1,5,9,23,5,14242
0,1,6,9,23,5,14245
0,1,7,9,23,5,14248
0,1,8,9,23,5,14251
0,1,9,9,23,5,14254
0,1,10,9,23,5,14257
0,1,11,9,23,5,14260
0,1,12,9,23,5,14263
0,1,13,9,23,5,14266
0,1,14,9,23,5,14269
0,1,15,9,23,5,14272
0,1,16,9,23,5,14275
0,1,17,9,23,5,14278
0,1,18,9,23,5,14281
0,1,19,9,23,5,14284
0,1,20,9,23,5,14287
0,1,21,9,23,5,14290
0,1,22,9,23,5,14293
0,1,0,10,23,5,14296
0,1,1,10,23,5,14299
0,1,2,10,23,5,14302
0,1,3,10,23,5,14305
0,1,4,10,23,5,14308
0,1,5,10,23,5,14311
0,1,6,10,23,5,14314
0,1,7,10,23,5,14317
0,1,8,10,23,5,14320
0,1,9,10,23,5,14323
0,1,10,10,23,5,14326
0,1,11,10,23,5,14329
0,1,12,10,23,5,14332
0,1,13,10,23,5,14335
0,1,14,10,23,5,14338
0,1,15,10,23,5,14341
0,1,16,10,23,5,14344
0,1,17,10,23,5,14347
0,1,18,10,23,5,14350
0,1,19,10,23,5,14353
0,1,20,10,23,5,14356
0,1,21,10,23,5,14359
0,1,22,10,23,5,14362
0,1,0,11,23,5,14365
0,1,1,11,23,5,14368
0,1,2,11,23,5,14371
0,1,3,11,23,5,14374
0,1,4,11,23,5,14377
0,1,5,11,23,5,14380
0,1,6,11,23,5,14383
0,1,7,11,23,5,14386
0,1,8,11,23,5,14389
0,1,9,11,23,5,14392
0,1,10,11,23,5,14395
0,1,11,11,23,5,14398
0,1,12,11,23,5,14401
0,1,13,11,23,5,14404
0,1,14,11,23,5,14407
0,1,15,11,23,5,14410
0,1,16,11,23,5,14413
0,1,17,11,23,5,14416
0,1,18,11,23,5,14419
0,1,19,11,23,5,14422
0,1,20,11,23,5,14425
0,1,21,11,23,5,14428
0,1,22,11,23,5,14431
0,1,23,11,23,5,14434
0,1,0,12,23,5,14437
0,1,1,12,23,5,14440
0,1,2,12,23,5,14443
0,1,3,12,23,5,14446
0,1,4,12,23,5,14449
0,1,5,12,23,5,14452
0,1,6,12,23,5,14455
0,1,7,12,23,5,14458
0,1,8,12,23,5,14461
0,1,9,12,23,5,14464
0,1,10,12,23,5,14467
0,1,11,12,23,5,14470
0,1,12,12,23,5,14473
0,1,13,12,23,5,14476
0,1,14,12,23,5,14479
0,1,15,12,23,5,14482
0,1,16,12,23,5,14485
0,1,17,12,23,5,14488
0,1,18,12,23,5,14491
0,1,19,12,23,5,14494
0,1,20,12,23,5,14497
0,1,21,12,23,5,14500
0,1,22,12,23,5,14503
0,1,23,12,23,5,14506
0,1,0,13,23,5,14509
0,1,1,13,23,5,14512
0,1,2,13,23,5,14515
0,1,3,13,23,5,14518
0,1,4,13,23,5,14521
0,1,5,13,23,5,14524
0,1,6,13,23,5,14527
0,1,7,13,23,5,14530
0,1,8,13,23,5,14533
0,1,9,13,23,5,14536
0,1,10,13,23,5,14539
0,1,11,13,23,5,14542
0,1,12,13,23,5,14545
0,1,13,13,23,5,14548
0,1,14,13,23,5,14551
0,1,15,13,23,5,14554
0,1,16,13,23,5,14557
0,1,17,13,23,5,14560
0,1,18,13,23,5,14563
0,1,19,13,23,5,14566
0,1,20,13,23,5,14569
0,1,21,13,23,5,14572
0,1,22,13,23,5,14575
0,1,23,13,23,5,14578
0,1,0,0,23,6,14581
0,1,1,0,23,6,14584
0,1,2,0,23,6,14587
0,1,3,0,23,6,14590
0,1,4,0,23,6,14593
0,1,5,0,23,6,14596
0,1,6,0,23,6,14599
0,1,7,0,23,6,14602
0,1,8,0,23,6,14605
0,1,9,0,23,6,14608
0,1,10,0,23,6,14611
0,1,11,0,23,6,14614
0,1,12,0,23,6,14617
0,1,13,0,23,6,14620
0,1,14,0,23,6,14623
0,1,15,0,23,6,14626
0,1,16,0,23,6,14629
0,1,17,0,23,6,14632
0,1,18,0,23,6,14635
0,1,19,0,23,6,14638
0,1,20,0,23,6,14641
0,1,21,0,23,6,14644
0,1,22,0,23,6,14647
0,1,23,0,23,6,14650
0,1,1,1,23,6,14653
0,1,2,1,23,6,14656
0,1,3,1,23,6,14659
0,1,4,1,23,6,14662
0,1,5,1,23,6,14665
0,1,6,1,23,6,14668
0,1,7,1,23,6,14671
0,1,8,1,23,6,14674
0,1,9,1,23,6,14677
0,1,10,1,23,6,14680
0,1,11,1,23,6,14683
0,1,12,1,23,6,14686
0,1,13,1,23,6,14689
0,1,14,1,23,6,14692
0,1,15,1,23,6,14695
0,1,16,1,23,6,14698
0,1,17,1,23,6,14701
0,1,18,1,23,6,14704
0,1,19,1,23,6,14707
0,1,20,1,23,6,14710
0,1,21,1,23,6,14713
0,1,22,1,23,6,14716
0,1,23,1,23,6,14719
0,1,1,2,23,6,14722
0,1,2,2,23,6,14725
0,1,3,2,23,6,14728
0,1,4,2,23,6,14731
0,1,5,2,23,6,14734
0,1,6,2,23,6,14737
0,1,7,2,23,6,14740
0,1,8,2,23,6,14743
0,1,9,2,23,6,14746
0,1,10,2,23,6,14749
0,1,11,2,23,6,14752
0,1,12,2,23,6,14755
0,1,13,2,23,6,14758
0,1,14,2,23,6,14761
0,1,15,2,23,6,14764
0,1,16,2,23,6,14767
0,1,17,2,23,6,14770
0,1,18,2,23,6,14773
0,1,19,2,23,6,14776
0,1,20,2,23,6,14779
0,1,21,2,23,6,14782
0,1,22,2,23,6,14785
0,1,23,2,23,6,14788
0,1,1,3,23,6,14791
0,1,2,3,23,6,14794
0,1,3,3,23,6,14797
0,1,4,3,23,6,14800
0,1,5,3,23,6,14803
0,1,6,3,23,6,14806
0,1,7,3,23,6,14809
0,1,8,3,23,6,14812
0,1,9,3,23,6,14815
0,1,10,3,23,6,14818
0,1,11,3,23,6,14821
0,1,12,3,23,6,14824
0,1,13,3,23,6,14827
0,1,14,3,23,6,14830
0,1,15,3,23,6,14833
0,1,16,3,23,6,14836
0,1,17,3,23,6,14839
0,1,18,3,23,6,14842
0,1,19,3,23,6,14845
0,1,20,3,23,6,14848
0,1,21,3,23,6,14851
0,1,22,3,23,6,14854
0,1,23,3,23,6,14857
0,1,1,4,23,6,14860
0,1,2,4,23,6,14863
0,1,3,4,23,6,14866
0,1,4,4,23,6,14869
0,1,5,4,23,6,14872
0,1,6,4,23,6,14875
0,1,7,4,23,6,14878
0,1,8,4,23,6,14881
0,1,9,4,23,6,14884
0,1,10,4,23,6,14887
0,1,11,4,23,6,14890
0,1,12,4,23,6,14893
0,1,13,4,23,6,14896
0,1,14,4,23,6,14899
0,1,15,4,23,6,14902
0,1,16,4,23,6,14905
0,1,17,4,23,6,14908
0,1,18,4,23,6,14911
0,1,19,4,23,6,14914
0,1,20,4,23,6,14917
0,1,21,4,23,6,14920
0,1,22,4,23,6,14923
0,1,23,4,23,6,14926
0,1,1,5,23,6,14929
0,1,2,5,23,6,14932
0,1,3,5,23,6,14935
0,1,4,5,23,6,14938
0,1,5,5,23,6,14941
0,1,6,5,23,6,14944
0,1,7,5,23,6,14947
0,1,8,5,23,6,14950
0,1,9,5,23,6,14953
0,1,10,5,23,6,14956
0,1,11,5,23,6,14959
0,1,12,5,23,6,14962
0,1,13,5,23,6,14965
0,1,14,5,23,6,14968
0,1,15,5,23,6,14971
0,1,16,5,23,6,14974
0,1,17,5,23,6,14977
0,1,18,5,23,6,14980
0,1,19,5,23,6,14983
0,1,20,5,23,6,14986
0,1,21,5,23,6,14989
0,1,22,5,23,6,14992
0,1,23,5,23,6,14995
0,1,1,6,23,6,14998
0,1,2,6,23,6,15001
0,1,3,6,23,6,15004
0,1,4,6,23,6,15007
0,1,5,6,23,6,15010
0,1,6,6,23,6,15013
0,1,7,6,23,6,15016
0,1,8,6,23,6,15019
0,1,9,6,23,6,15022
0,1,10,6,23,6,15025
0,1,11,6,23,6,15028
0,1,12,6,23,6,15031
0,1,13,6,23,6,15034
0,1,14,6,23,6,15037
0,1,15,6,23,6,15040
0,1,16,6,23,6,15043
0,1,17,6,23,6,15046
0,1,18,6,23,6,15049
0,1,19,6,23,6,15052
0,1,20,6,23,6,15055
0,1,21,6,23,6,15058
0,1,22,6,23,6,15061
0,1,0,7,23,6,15064
0,1,1,7,23,6,15067
0,1,2,7,23,6,15070
0,1,3,7,23,6,15073
0,1,4,7,23,6,15076
0,1,5,7,23,6,15079
0,1,6,7,23,6,15082
0,1,7,7,23,6,15085
0,1,8,7,23,6,15088
0,1,9,7,23,6,15091
0,1,10,7,23,6,15094
0,1,11,7,23,6,15097
0,1,12,7,23,6,15100
0,1,13,7,23,6,15103
0,1,14,7,23,6,15106
0,1,15,7,23,6,15109
0,1,16,7,23,6,15112
0,1,17,7,23,6,15115
0,1,18,7,23,6,15118
0,1,19,7,23,6,15121
0,1,20,7,23,6,15124
0,1,21,7,23,6,15127
0,1,22,7,23,6,15130
0,1,0,8,23,6,15133
0,1,1,8,23,6,15136
0,1,2,8,23,6,15139
0,1,3,8,23,6,15142
0,1,4,8,23,6,15145
0,1,5,8,23,6,15148
0,1,6,8,23,6,15151
0,1,7,8,23,6,15154
0,1,8,8,23,6,15157
0,1,9,8,23,6,15160
0,1,10,8,23,6,15163
0,1,11,8,23,6,15166
0,1,12,8,23,6,15169
0,1,13,8,23,6,15172
0,1,14,8,23,6,15175
0,1,15,8,23,6,15178
0,1,16,8,23,6,15181
0,1,17,8,23,6,15184
0,1,18,8,23,6,15187
0,1,19,8,23,6,15190
0,1,20,8,23,6,15193
0,1,21,8,23,6,15196
0,1,22,8,23,6,15199
0,1,0,9,23,6,15202
0,1,1,9,23,6,15205
0,1,2,9,23,6,15208
0,1,3,9,23,6,15211
0,1,4,9,23,6,15214
0,1,5,9,23,6,15217
0,1,6,9,23,6,15220
0,1,7,9,23,6,15223
0,1,8,9,23,6,15226
0,1,9,9,23,6,15229
0,1,10,9,23,6,15232
0,1,11,9,23,6,15235
0,1,12,9,23,6,15238
0,1,13,9,23,6,15241
0,1,14,9,23,6,15244
0,1,15,9,23,6,15247
0,1,16,9,23,6,15250
0,1,17,9,23,6,15253
0,1,18,9,23,6,15256
0,1,19,9,23,6,15259
0,1,20,9,23,6,15262
0,1,21,9,23,6,15265
0,1,22,9,23,6,15268
0,1,0,10,23,6,15271
0,1,1,10,23,6,15274
0,1,2,10,23,6,15277
0,1,3,10,23,6,15280
0,1,4,10,23,6,15283
0,1,5,10,23,6,15286
0,1,6,10,23,6,15289
0,1,7,10,23,6,15292
0,1,8,10,23,6,15295
0,1,9,10,23,6,15298
0,1,10,10,23,6,15301
0,1,11,10,23,6,15304
0,1,12,10,23,6,15307
0,1,13,10,23,6,15310
0,1,14,10,23,6,15313
0,1,15,10,23,6,15316
0,1,16,10,23,6,15319
0,1,17,10,23,6,15322
0,1,18,10,23,6,15325
0,1,19,10,23,6,15328
0,1,20,10,23,6,15331
0,1,21,10,23,6,15334
0,1,22,10,23,6,15337
0,1,0,11,23,6,15340
0,1,1,11,23,6,15343
0,1,2,11,23,6,15346
0,1,3,11,23,6,15349
0,1,4,11,23,6,15352
0,1,5,11,23,6,15355
0,1,6,11,23,6,15358
0,1,7,11,23,6,15361
0,1,8,11,23,6,15364
0,1,9,11,23,6,15367
0,1,10,11,23,6,15370
0,1,11,11,23,6,15373
0,1,12,11,23,6,15376
0,1,13,11,23,6,15379
0,1,14,11,23,6,15382
0,1,15,11,23,6,15385
0,1,16,11,23,6,15388
0,1,17,11,23,6,15391
0,1,18,11,23,6,15394
0,1,19,11,23,6,15397
0,1,20,11,23,6,15400
0,1,21,11,23,6,15403
0,1,22,11,23,6,15406
0,1,0,12,23,6,15409
0,1,1,12,23,6,15412
0,1,2,12,23,6,15415
0,1,3,12,23,6,15418
0,1,4,12,23,6,15421
0,1,5,12,23,6,15424
0,1,6,12,23,6,15427
0,1,7,12,23,6,15430
0,1,8,12,23,6,15433
0,1,9,12,23,6,15436
0,1,10,12,23,6,15439
0,1,11,12,23,6,15442
0,1,12,12,23,6,15445
0,1,13,12,23,6,15448
0,1,14,12,23,6,15451
0,1,15,12,23,6,15454
0,1,16,12,23,6,15457
0,1,17,12,23,6,15460
0,1,18,12,23,6,15463
0,1,19,12,23,6,15466
0,1,20,12,23,6,15469
0,1,21,12,23,6,15472
0,1,22,12,23,6,15475
0,1,23,12,23,6,15478
0,1,0,13,23,6,15481
0,1,1,13,23,6,15484
0,1,2,13,23,6,15487
0,1,3,13,23,6,15490
0,1,4,13,23,6,15493
0,1,5,13,23,6,15496
0,1,6,13,23,6,15499
0,1,7,13,23,6,15502
0,1,8,13,23,6,15505
0,1,9,13,23,6,15508
0,1,10,13,23,6,15511
0,1,11,13,23,6,15514
0,1,12,13,23,6,15517
0,1,13,13,23,6,15520
0,1,14,13,23,6,15523
0,1,15,13,23,6,15526
0,1,16,13,23,6,15529
0,1,17,13,23,6,15532
0,1,18,13,23,6,15535
0,1,19,13,23,6,15538
0,1,20,13,23,6,15541
0,1,21,13,23,6,15544
0,1,22,13,23,6,15547
0,1,23,13,23,6,15550
0,1,0,0,23,7,15553
0,1,1,0,23,7,15556
0,1,2,0,23,7,15559
0,1,3,0,23,7,15562
0,1,4,0,23,7,15565
0,1,5,0,23,7,15568
0,1,6,0,23,7,15571
0,1,7,0,23,7,15574
0,1,8,0,23,7,15577
0,1,9,0,23,7,15580
0,1,10,0,23,7,15583
0,1,11,0,23,7,15586
0,1,12,0,23,7,15589
0,1,13,0,23,7,15592
0,1,14,0,23,7,15595
0,1,15,0,23,7,15598
0,1,16,0,23,7,15601
0,1,17,0,23,7,15604
0,1,18,0,23,7,15607
0,1,19,0,23,7,15610
0,1,20,0,23,7,15613
0,1,21,0,23,7,15616
0,1,22,0,23,7,15619
0,1,23,0,23,7,15622
0,1,1,1,23,7,15625
0,1,2,1,23,7,15628
0,1,3,1,23,7,15631
0,1,4,1,23,7,15634
0,1,5,1,23,7,15637
0,1,6,1,23,7,15640
0,1,7,1,23,7,15643
0,1,8,1,23,7,15646
0,1,9,1,23,7,15649
0,1,10,1,23,7,15652
0,1,11,1,23,7,15655
0,1,12,1,23,7,15658
0,1,13,1,23,7,15661
0,1,14,1,23,7,15664
0,1,15,1,23,7,15667
0,1,16,1,23,7,15670
0,1,17,1,23,7,15673
0,1,18,1,23,7,15676
0,1,19,1,23,7,15679
0,1,20,1,23,7,15682
0,1,21,1,23,7,15685
0,1,22,1,23,7,15688
0,1,23,1,23,7,15691
0,1,1,2,23,7,15694
0,1,2,2,23,7,15697
0,1,3,2,23,7,15700
0,1,4,2,23,7,15703
0,1,5,2,23,7,15706
0,1,6,2,23,7,15709
0,1,7,2,23,7,15712
0,1,8,2,23,7,15715
0,1,9,2,23,7,15718
0,1,10,2,23,7,15721
0,1,11,2,23,7,15724
0,1,12,2,23,7,15727
0,1,13,2,23,7,15730
0,1,14,2,23,7,15733
0,1,15,2,23,7,15736
0,1,16,2,23,7,15739
0,1,17,2,23,7,15742
0,1,18,2,23,7,15745
0,1,19,2,23,7,15748
0,1,20,2,23,7,15751
0,1,21,2,23,7,15754
0,1,22,2,23,7,15757
0,1,23,2,23,7,15760
0,1,1,3,23,7,15763
0,1,2,3,23,7,15766
0,1,3,3,23,7,15769
0,1,4,3,23,7,15772
0,1,5,3,23,7,15775
0,1,6,3,23,7,15778
0,1,7,3,23,7,15781
0,1,8,3,23,7,15784
0,1,9,3,23,7,15787
0,1,10,3,23,7,15790
0,1,11,3,23,7,15793
0,1,12,3,23,7,15796
0,1,13,3,23,7,15799
0,1,14,3,23,7,15802
0,1,15,3,23,7,15805
0,1,16,3,23,7,15808
0,1,17,3,23,7,15811
0,1,18,3,23,7,15814
0,1,19,3,23,7,15817
0,1,20,3,23,7,15820
0,1,21,3,23,7,15823
0,1,22,3,23,7,15826
0,1,23,3,23,7,15829
0,1,1,4,23,7,15832
0,1,2,4,23,7,15835
0,1,3,4,23,7,15838
0,1,4,4,23,7,15841
0,1,5,4,23,7,15844
0,1,6,4,23,7,15847
0,1,7,4,23,7,15850
0,1,8,4,23,7,15853
0,1,9,4,23,7,15856
0,1,10,4,23,7,15859
0,1,11,4,23,7,15862
0,1,12,4,23,7,15865
0,1,13,4,23,7,15868
0,1,14,4,23,7,15871
0,1,15,4,23,7,15874
0,1,16,4,23,7,15877
0,1,17,4,23,7,15880
0,1,18,4,23,7,15883
0,1,19,4,23,7,15886
0,1,20,4,23,7,15889
0,1,21,4,23,7,15892
0,1,22,4,23,7,15895
0,1,23,4,23,7,15898
0,1,1,5,23,7,15901
0,1,2,5,23,7,15904
0,1,3,5,23,7,15907
0,1,4,5,23,7,15910
0,1,5,5,23,7,15913
0,1,6,5,23,7,15916
0,1,7,5,23,7,15919
0,1,8,5,23,7,15922
0,1,9,5,23,7,15925
0,1,10,5,23,7,15928
0,1,11,5,23,7,15931
0,1,12,5,23,7,15934
0,1,13,5,23,7,15937
0,1,14,5,23,7,15940
0,1,15,5,23,7,15943
0,1,16,5,23,7,15946
0,1,17,5,23,7,15949
0,1,18,5,23,7,15952
0,1,19,5,23,7,15955
0,1,20,5,23,7,15958
0,1,21,5,23,7,15961
0,1,22,5,23,7,15964
0,1,23,5,23,7,15967
0,1,1,6,23,7,15970
0,1,2,6,23,7,15973
0,1,3,6,23,7,15976
0,1,4,6,23,7,15979
0,1,5,6,23,7,15982
0,1,6,6,23,7,15985
0,1,7,6,23,7,15988
0,1,8,6,23,7,15991
0,1,9,6,23,7,15994
0,1,10,6,23,7,15997
0,1,11,6,23,7,16000
0,1,12,6,23,7,16003
0,1,13,6,23,7,16006
0,1,14,6,23,7,16009
0,1,15,6,23,7,16012
0,1,16,6,23,7,16015
0,1,17,6,23,7,16018
0,1,18,6,23,7,16021
0,1,19,6,23,7,16024
0,1,20,6,23,7,16027
0,1,21,6,23,7,16030
0,1,22,6,23,7,16033
0,1,23,6,23,7,16036
0,1,0,7,23,7,16039
0,1,1,7,23,7,16042
0,1,2,7,23,7,16045
0,1,3,7,23,7,16048
0,1,4,7,23,7,16051
0,1,5,7,23,7,16054
0,1,6,7,23,7,16057
0,1,7,7,23,7,16060
0,1,8,7,23,7,16063
0,1,9,7,23,7,16066
0,1,10,7,23,7,16069
0,1,11,7,23,7,16072
0,1,12,7,23,7,16075
0,1,13,7,23,7,16078
0,1,14,7,23,7,16081
0,1,15,7,23,7,16084
0,1,16,7,23,7,16087
0,1,17,7,23,7,16090
0,1,18,7,23,7,16093
0,1,19,7,23,7,16096
0,1,20,7,23,7,16099
0,1,21,7,23,7,16102
0,1,22,7,23,7,16105
0,1,0,8,23,7,16108
0,1,1,8,23,7,16111
0,1,2,8,23,7,16114
0,1,3,8,23,7,16117
0,1,4,8,23,7,16120
0,1,5,8,23,7,16123
0,1,6,8,23,7,16126
0,1,7,8,23,7,16129
0,1,8,8,23,7,16132
0,1,9,8,23,7,16135
0,1,10,8,23,7,16138
0,1,11,8,23,7,16141
0,1,12,8,23,7,16144
0,1,13,8,23,7,16147
0,1,14,8,23,7,16150
0,1,15,8,23,7,16153
0,1,16,8,23,7,16156
0,1,17,8,23,7,16159
0,1,18,8,23,7,16162
0,1,19,8,23,7,16165
0,1,20,8,23,7,16168
0,1,21,8,23,7,16171
0,1,22,8,23,7,16174
0,1,0,9,23,7,16177
0,1,1,9,23,7,16180
0,1,2,9,23,7,16183
0,1,3,9,23,7,16186
0,1,4,9,23,7,16189
0,1,5,9,23,7,16192
0,1,6,9,23,7,16195
0,1,7,9,23,7,16198
0,1,8,9,23,7,16201
0,1,9,9,23,7,16204
0,1,10,9,23,7,16207
0,1,11,9,23,7,16210
0,1,12,9,23,7,16213
0,1,13,9,23,7,16216
0,1,14,9,23,7,16219
0,1,15,9,23,7,16222
0,1,16,9,23,7,16225
0,1,17,9,23,7,16228
0,1,18,9,23,7,16231
0,1,19,9,23,7,16234
0,1,20,9,23,7,16237
0,1,21,9,23,7,16240
0,1,22,9,23,7,16243
0,1,0,10,23,7,16246
0,1,1,10,23,7,16249
0,1,2,10,23,7,16252
0,1,3,10,23,7,16255
0,1,4,10,23,7,16258
0,1,5,10,23,7,16261
0,1,6,10,23,7,16264
0,1,7,10,23,7,16267
0,1,8,10,23,7,16270
0,1,9,10,23,7,16273
0,1,10,10,23,7,16276
0,1,11,10,23,7,16279
0,1,12,10,23,7,16282
0,1,13,10,23,7,16285
0,1,14,10,23,7,16288
0,1,15,10,23,7,16291
0,1,16,10,23,7,16294
0,1,17,10,23,7,16297
0,1,18,10,23,7,16300
0,1,19,10,23,7,16303
0,1,20,10,23,7,16306
0,1,21,10,23,7,16309
0,1,22,10,23,7,16312
0,1,0,11,23,7,16315
0,1,1,11,23,7,16318
0,1,2,11,23,7,16321
0,1,3,11,23,7,16324
0,1,4,11,23,7,16327
0,1,5,11,23,7,16330
0,1,6,11,23,7,16333
0,1,7,11,23,7,16336
0,1,8,11,23,7,16339
0,1,9,11,23,7,16342
0,1,10,11,23,7,16345
0,1,11,11,23,7,16348
0,1,12,11,23,7,16351
0,1,13,11,23,7,16354
0,1,14,11,23,7,16357
0,1,15,11,23,7,16360
0,1,16,11,23,7,16363
0,1,17,11,23,7,16366
0,1,18,11,23,7,16369
0,1,19,11,23,7,16372
0,1,20,11,23,7,16375
0,1,21,11,23,7,16378
0,1,22,11,23,7,16381
0,1,0,12,23,7,16384
0,1,1,12,23,7,16387
0,1,2,12,23,7,16390
0,1,3,12,23,7,16393
0,1,4,12,23,7,16396
0,1,5,12,23,7,16399
0,1,6,12,23,7,16402
0,1,7,12,23,7,16405
0,1,8,12,23,7,16408
0,1,9,12,23,7,16411
0,1,10,12,23,7,16414
0,1,11,12,23,7,16417
0,1,12,12,23,7,16420
0,1,13,12,23,7,16423
0,1,14,12,23,7,16426
0,1,15,12,23,7,16429
0,1,16,12,23,7,16432
0,1,17,12,23,7,16435
0,1,18,12,23,7,16438
0,1,19,12,23,7,16441
0,1,20,12,23,7,16444
0,1,21,12,23,7,16447
0,1,22,12,23,7,16450
0,1,0,13,23,7,16453
0,1,1,13,23,7,16456
0,1,2,13,23,7,16459
0,1,3,13,23,7,16462
0,1,4,13,23,7,16465
0,1,5,13,23,7,16468
0,1,6,13,23,7,16471
0,1,7,13,23,7,16474
0,1,8,13,23,7,16477
0,1,9,13,23,7,16480
0,1,10,13,23,7,16483
0,1,11,13,23,7,16486
0,1,12,13,23,7,16489
0,1,13,13,23,7,16492
0,1,14,13,23,7,16495
0,1,15,13,23,7,16498
0,1,16,13,23,7,16501
0,1,17,13,23,7,16504
0,1,18,13,23,7,16507
0,1,19,13,23,7,16510
0,1,20,13,23,7,16513
0,1,21,13,23,7,16516
0,1,22,13,23,7,16519
0,1,23,13,23,7,16522
0,1,0,0,23,8,16525
0,1,1,0,23,8,16528
0,1,2,0,23,8,16531
0,1,3,0,23,8,16534
0,1,4,0,23,8,16537
0,1,5,0,23,8,16540
0,1,6,0,23,8,16543
0,1,7,0,23,8,16546
0,1,8,0,23,8,16549
0,1,9,0,23,8,16552
0,1,10,0,23,8,16555
0,1,11,0,23,8,16558
0,1,12,0,23,8,16561
0,1,13,0,23,8,16564
0,1,14,0,23,8,16567
0,1,15,0,23,8,16570
0,1,16,0,23,8,16573
0,1,17,0,23,8,16576
0,1,18,0,23,8,16579
0,1,19,0,23,8,16582
0,1,20,0,23,8,16585
0,1,21,0,23,8,16588
0,1,22,0,23,8,16591
0,1,23,0,23,8,16594
0,1,1,1,23,8,16597
0,1,2,1,23,8,16600
